0.965879197,1.856671361,0
-0.008203314,-1.269727317,2
0.934946523,-0.953023385,2
1.106740024,-1.604286827,2
-1.055270329,-0.489913644,1
1.221931616,1.166837164,0
0.862164733,-1.354863983,2
2.348112026,-1.036962333,2
1.307039685,1.461103336,0
-0.655090918,-0.349076885,1
-1.231797987,-0.759259263,1
-0.579184368,-1.12472929,1
-1.563412904,-1.365338876,1
1.747039537,0.897420868,0
0.353571545,1.133525435,0
1.428415306,0.674487203,0
1.563317961,0.460034246,0
0.364757501,1.484698354,0
0.869177277,-1.091122392,2
0.485032358,-1.174971682,2
-0.786870635,-0.661545982,1
1.474710403,1.043775621,0
1.088713071,0.799109532,0
-1.155443086,-0.951299917,1
-1.184590919,-1.119689589,1
-1.968139903,-0.905610702,1
1.231565165,-0.860452118,2
-0.716354861,-1.11133755,1
1.29493991,-1.181929405,2
-1.298157019,-1.026283648,1
-1.31404378,-1.240513559,1
1.612435282,-0.967571947,2
0.534921749,-1.089294546,2
1.385702974,-0.485280586,2
-1.522626683,-0.394427355,1
0.890229486,-1.54201831,2
0.146864905,1.975387698,0
1.756664041,-0.723433968,2
-1.877945292,-0.774532769,1
0.543588887,1.558508144,0
0.97714802,-0.889746172,2
-1.239827907,-0.689820851,1
-0.800476827,-2.386296378,1
1.407259911,-0.970537205,2
-1.021085726,-1.143443596,1
-0.423834218,-0.460190704,1
-0.679934237,-1.808478022,1
1.226890956,-1.914870206,2
0.630218502,1.771507298,0
-0.450170202,-0.672368135,1
1.142139835,-0.12866561,2
1.539098652,-2.279592333,2
